dCiso,Time,Age
2.82,305.82,Carboniferous
1.9,305.82,Carboniferous
4.12,305.7,Carboniferous
3.67,305.7,Carboniferous
3.05,305.7,Carboniferous
2.94,305.7,Carboniferous
2.36,305.7,Carboniferous
2.25,305.7,Carboniferous
3.74,305.58,Carboniferous
3.47,305.58,Carboniferous
3.21,305.58,Carboniferous
2.48,305.58,Carboniferous
2.63,305.58,Carboniferous
2.75,305.58,Carboniferous
3.63,305.47,Carboniferous
3.36,305.47,Carboniferous
3.44,305.47,Carboniferous
3.28,305.47,Carboniferous
3.17,305.47,Carboniferous
1.9,305.47,Carboniferous
3.74,305.35,Carboniferous
3.13,305.35,Carboniferous
2.94,305.35,Carboniferous
1.48,305.35,Carboniferous
2.75,305.35,Carboniferous
3.32,305.23,Carboniferous
3.09,305.23,Carboniferous
3.01,305.23,Carboniferous
1.9,305.23,Carboniferous
1.56,305.23,Carboniferous
2.52,305.23,Carboniferous
2.25,305.23,Carboniferous
1.02,305.12,Carboniferous
3.24,305.12,Carboniferous
1.71,305.12,Carboniferous
2.78,305.12,Carboniferous
2.17,305.12,Carboniferous
1.29,305,Carboniferous
2.63,305,Carboniferous
2.52,305,Carboniferous
2.25,305,Carboniferous
0.68,304.88,Carboniferous
1.9,304.88,Carboniferous
1.83,304.88,Carboniferous
1.67,304.88,Carboniferous
2.06,304.88,Carboniferous
2.82,304.88,Carboniferous
2.52,304.88,Carboniferous
2.4,304.88,Carboniferous
1.06,304.77,Carboniferous
1.18,304.77,Carboniferous
1.22,304.77,Carboniferous
2.21,304.77,Carboniferous
1.94,304.65,Carboniferous
2.06,304.65,Carboniferous
2.75,304.65,Carboniferous
2.17,304.65,Carboniferous
2.29,304.65,Carboniferous
2.59,304.65,Carboniferous
0.33,304.53,Carboniferous
1.02,304.53,Carboniferous
2.1,304.53,Carboniferous
2.86,304.53,Carboniferous
1.48,304.42,Carboniferous
1.56,304.42,Carboniferous
1.94,304.42,Carboniferous
2.75,304.42,Carboniferous
2.36,304.42,Carboniferous
2.52,304.42,Carboniferous
2.59,304.42,Carboniferous
0.76,304.3,Carboniferous
0.87,304.3,Carboniferous
1.37,304.3,Carboniferous
1.64,304.3,Carboniferous
2.25,304.3,Carboniferous
2.52,304.3,Carboniferous
1.02,304.18,Carboniferous
1.79,304.18,Carboniferous
1.98,304.18,Carboniferous
2.17,304.18,Carboniferous
2.86,304.18,Carboniferous
2.78,304.18,Carboniferous
1.71,304.07,Carboniferous
2.67,304.07,Carboniferous
2.29,304.07,Carboniferous
2.52,304.07,Carboniferous
1.94,303.95,Carboniferous
2.1,303.95,Carboniferous
2.36,303.95,Carboniferous
2.44,303.95,Carboniferous
0.33,303.83,Carboniferous
1.25,303.83,Carboniferous
1.33,303.83,Carboniferous
1.41,303.83,Carboniferous
1.87,303.83,Carboniferous
2.25,303.83,Carboniferous
0.41,303.72,Carboniferous
1.52,303.72,Carboniferous
1.71,303.72,Carboniferous
1.79,303.72,Carboniferous
0.79,303.6,Carboniferous
0.14,303.6,Carboniferous
1.79,303.37,Carboniferous
2.25,303.25,Carboniferous
1.56,303.13,Carboniferous
1.83,303.02,Carboniferous
1.14,302.9,Carboniferous
1.33,302.67,Carboniferous
0.45,302.67,Carboniferous
1.98,302.43,Carboniferous
1.87,302.32,Carboniferous
1.52,302.2,Carboniferous
2.21,302.08,Carboniferous
2.82,301.85,Carboniferous
1.44,301.73,Carboniferous
0.45,301.73,Carboniferous
1.83,301.5,Carboniferous
2.25,301.38,Carboniferous
2.94,301.27,Carboniferous
2.29,301.15,Carboniferous
2.56,300.92,Carboniferous
3.67,300.92,Carboniferous
2.29,300.69,Carboniferous
2.48,300.57,Carboniferous
2.21,300.45,Carboniferous
2.98,300.34,Carboniferous
2.1,300.22,Carboniferous
2.44,300.1,Carboniferous
2.33,299.87,Carboniferous
1.9,299.87,Carboniferous
3.89,299.64,Carboniferous
3.55,299.52,Carboniferous
3.74,299.4,Carboniferous
3.05,299.29,Carboniferous
2.4,299.05,Carboniferous
5.16,299.05,Carboniferous
2.52,298.94,Carboniferous
5.17,298.85,Carboniferous
5.27,298.82,Permian
5.25,298.75,Permian
5.33,298.65,Permian
5.21,298.45,Permian
5.29,298.35,Permian
5.13,298.25,Permian
4.83,298.15,Permian
5.29,298.05,Permian
5.33,297.84,Permian
5.29,297.74,Permian
4.58,297.64,Permian
4.58,297.54,Permian
5,297.44,Permian
5.17,297.24,Permian
4.58,297.14,Permian
5.63,297.04,Permian
5.5,296.94,Permian
5.17,296.84,Permian
5.21,296.74,Permian
5.13,296.54,Permian
5.42,296.44,Permian
5.58,296.34,Permian
5.71,296.24,Permian
4.88,296.14,Permian
5.04,295.93,Permian
4.58,295.83,Permian
5.46,295.73,Permian
5.79,295.63,Permian
4.5,295.53,Permian
4.83,295.43,Permian
4.79,295.23,Permian
5.17,295.13,Permian
4.54,295.03,Permian
5.38,294.93,Permian
5.21,294.83,Permian
5.67,294.63,Permian
5.54,294.53,Permian
5.58,294.43,Permian
4.75,294.32,Permian
3.75,294.12,Permian
5.33,294.02,Permian
4.79,293.92,Permian
5.13,293.82,Permian
4.08,293.72,Permian
4.25,293.62,Permian
4.46,293.52,Permian
4.46,293.32,Permian
3.96,293.32,Permian
3.92,293.22,Permian
4.46,293.12,Permian
4.42,292.92,Permian
4.04,292.92,Permian
4.29,292.82,Permian
4.54,292.72,Permian
3.71,292.61,Permian
4.04,292.51,Permian
3.54,292.41,Permian
3.08,292.31,Permian
3.67,292.21,Permian
3.71,292.11,Permian
3.83,292.01,Permian
3.67,291.91,Permian
3.29,291.81,Permian
3.71,291.71,Permian
3.79,291.71,Permian
4.25,291.61,Permian
3.54,291.51,Permian
3.75,291.41,Permian
3.92,291.31,Permian
3.54,291.21,Permian
4,291.11,Permian
3.75,291.01,Permian
3.96,290.91,Permian
4.17,290.91,Permian
3.96,290.7,Permian
4.21,290.6,Permian
3.79,290.5,Permian
4.17,290.4,Permian
4.29,290.2,Permian
4.21,290,Permian
4.63,289.8,Permian
4.08,289.5,Permian
4.13,289.4,Permian
4.54,289.09,Permian
4.54,288.89,Permian
4.42,288.69,Permian
4.17,288.39,Permian
4.46,288.19,Permian
4.29,287.99,Permian
4.17,287.79,Permian
3.83,287.49,Permian
3.75,287.28,Permian
3.88,287.08,Permian
3.96,286.88,Permian
4.29,286.68,Permian
3.38,286.38,Permian
4.54,286.18,Permian
3.79,285.98,Permian
3.54,285.68,Permian
4.17,285.47,Permian
4.21,285.27,Permian
4.33,285.07,Permian
3.83,284.87,Permian
3.25,284.57,Permian
3.71,284.37,Permian
4.13,284.17,Permian
2.29,283.86,Permian
4.54,283.66,Permian
3.5,283.46,Permian
4.83,283.26,Permian
4.58,283.16,Permian
4.83,283.16,Permian
3.54,283.06,Permian
4.79,283.06,Permian
2.33,282.96,Permian
3.38,282.96,Permian
1.29,282.86,Permian
2.58,282.86,Permian
2.38,282.76,Permian
3.54,282.76,Permian
1.54,282.66,Permian
3.04,282.56,Permian
3.79,282.56,Permian
4.88,282.56,Permian
3.92,282.46,Permian
4.54,282.36,Permian
4.88,282.36,Permian
2.25,282.26,Permian
3.71,282.26,Permian
4.21,282.16,Permian
3.29,282.16,Permian
2.25,282.05,Permian
3.25,282.05,Permian
4,281.95,Permian
4.38,281.95,Permian
3.29,281.85,Permian
0.25,281.75,Permian
3.08,281.75,Permian
1.21,281.65,Permian
3.46,281.65,Permian
4.04,281.55,Permian
2.54,281.55,Permian
1.46,281.45,Permian
2.33,281.45,Permian
1.33,281.35,Permian
1.96,281.35,Permian
1,281.25,Permian
1.25,281.25,Permian
1.75,281.15,Permian
2.96,281.15,Permian
1.42,281.05,Permian
2.79,281.05,Permian
3.63,280.95,Permian
2.92,280.95,Permian
1.96,280.85,Permian
1.13,280.75,Permian
2.21,280.75,Permian
2.04,280.65,Permian
2.67,280.65,Permian
1.08,280.55,Permian
2.71,280.55,Permian
2.29,280.45,Permian
3.25,280.45,Permian
1.54,280.34,Permian
1.71,280.34,Permian
1.5,280.24,Permian
1.92,280.14,Permian
3.33,280.14,Permian
3.33,280.04,Permian
2.54,280.04,Permian
2.17,279.94,Permian
2.92,279.94,Permian
1.17,279.84,Permian
0.63,279.84,Permian
2.63,279.84,Permian
2.08,279.64,Permian
1.88,279.64,Permian
2.96,279.64,Permian
1.58,279.54,Permian
3.17,279.54,Permian
2.88,279.44,Permian
3.75,279.44,Permian
2.5,279.34,Permian
3.38,279.34,Permian
2.08,279.24,Permian
2.71,279.24,Permian
1.13,279.14,Permian
1.67,279.14,Permian
2.04,279.04,Permian
1.38,278.94,Permian
1.5,278.94,Permian
1.13,278.84,Permian
3.33,278.74,Permian
2.63,278.74,Permian
2.33,278.74,Permian
1.04,278.64,Permian
1.29,278.53,Permian
2.88,278.53,Permian
2.38,278.53,Permian
2.08,278.43,Permian
3.13,278.33,Permian
2.04,278.33,Permian
3.54,278.23,Permian
3.71,278.23,Permian
1.25,278.13,Permian
2.58,278.13,Permian
2.5,278.03,Permian
3.46,278.03,Permian
1.5,277.93,Permian
3.75,277.93,Permian
2.67,277.83,Permian
2.46,277.73,Permian
1.63,277.63,Permian
2.54,277.63,Permian
3,277.53,Permian
3.63,277.53,Permian
2.79,277.43,Permian
3.17,277.43,Permian
2.96,277.23,Permian
3,277.23,Permian
3.83,277.13,Permian
4.13,277.13,Permian
4.29,277.13,Permian
4.04,277.03,Permian
4.46,276.93,Permian
4.33,276.93,Permian
4.75,276.82,Permian
4.54,276.72,Permian
4.33,276.72,Permian
4.04,276.62,Permian
3.92,276.62,Permian
4.17,276.52,Permian
3.96,276.52,Permian
4.13,276.42,Permian
4.63,276.32,Permian
4.5,276.32,Permian
4.04,276.22,Permian
4.33,276.12,Permian
4.13,276.12,Permian
4.08,276.12,Permian
3.5,276.02,Permian
3.83,275.92,Permian
3.5,275.92,Permian
4.92,275.82,Permian
3.42,275.82,Permian
3.5,275.72,Permian
3.54,275.62,Permian
3.21,275.62,Permian
4.08,275.52,Permian
3.75,275.52,Permian
4.04,275.42,Permian
2.83,275.42,Permian
3.79,275.32,Permian
2.88,275.32,Permian
3.63,275.22,Permian
3.33,275.11,Permian
3.88,275.01,Permian
3.33,275.01,Permian
4.29,274.91,Permian
2.58,274.91,Permian
2.96,274.91,Permian
4.21,274.71,Permian
4.29,274.71,Permian
4.33,274.61,Permian
3.83,274.61,Permian
2.88,274.51,Permian
3.33,274.51,Permian
4.63,274.41,Permian
4.88,274.41,Permian
4.42,274.31,Permian
5.08,274.21,Permian
4.88,274.11,Permian
4.46,274.01,Permian
5.08,273.91,Permian
4.29,273.81,Permian
5.17,273.71,Permian
5.04,273.61,Permian
5.08,273.51,Permian
5.08,273.41,Permian
4.83,273.3,Permian
5.17,273.2,Permian
4.96,273.1,Permian
4.79,273,Permian
4.5,272.9,Permian
4.96,272.8,Permian
4.38,272.7,Permian
4.17,272.7,Permian
4.63,272.5,Permian
4.58,272.4,Permian
4.88,272.3,Permian
4.96,272.3,Permian
4.79,272.2,Permian
4.83,272.1,Permian
4.13,272,Permian
4,271.8,Permian
4.17,271.7,Permian
3.21,271.7,Permian
3.83,271.49,Permian
3.92,271.39,Permian
3.38,271.39,Permian
3.5,271.29,Permian
3.58,271.19,Permian
3.71,270.99,Permian
3.83,270.89,Permian
3.54,270.89,Permian
3.83,270.69,Permian
3.79,270.69,Permian
4.29,270.49,Permian
4.21,270.49,Permian
3.96,270.39,Permian
3.92,270.29,Permian
3.67,270.19,Permian
3.71,270.09,Permian
3.71,269.99,Permian
3.92,269.89,Permian
4.25,269.78,Permian
3.96,269.68,Permian
3.83,269.58,Permian
4.17,269.38,Permian
4.46,269.38,Permian
4.42,269.28,Permian
4.13,269.18,Permian
3.75,268.98,Permian
2.63,268.98,Permian
3.42,268.78,Permian
4.13,268.78,Permian
4.04,268.58,Permian
4.63,268.58,Permian
4.29,268.38,Permian
4.08,268.28,Permian
4.04,268.18,Permian
4.13,268.07,Permian
3.42,267.97,Permian
2.96,267.87,Permian
3.5,267.77,Permian
3.71,267.67,Permian
4.29,267.57,Permian
4.13,267.47,Permian
4.29,267.27,Permian
4.17,267.27,Permian
4.33,267.07,Permian
4.08,266.97,Permian
4.13,266.87,Permian
3.96,266.77,Permian
2.79,266.67,Permian
2.96,266.57,Permian
2.92,266.47,Permian
3.63,266.36,Permian
3.21,266.16,Permian
4.29,266.06,Permian
2.71,266.06,Permian
4.33,265.96,Permian
4.33,265.76,Permian
4.75,265.66,Permian
4.58,265.56,Permian
3.83,265.46,Permian
3.33,265.36,Permian
3.54,265.26,Permian
4.25,265.16,Permian
4.71,265.06,Permian
3.79,264.96,Permian
4.21,264.86,Permian
3.04,264.76,Permian
3.46,264.66,Permian
4.13,264.55,Permian
4.42,264.35,Permian
2.63,264.35,Permian
2.38,264.25,Permian
2.5,264.25,Permian
3.21,264.25,Permian
2.54,264.15,Permian
2.67,264.15,Permian
3.29,264.15,Permian
3.71,264.15,Permian
3.17,264.05,Permian
3.25,264.05,Permian
3.54,264.05,Permian
4.25,264.05,Permian
3.67,263.95,Permian
3.75,263.95,Permian
3.88,263.95,Permian
4.13,263.95,Permian
4.5,263.95,Permian
3.17,263.85,Permian
3.33,263.85,Permian
3.42,263.85,Permian
4.29,263.85,Permian
4.5,263.85,Permian
2.83,263.75,Permian
3.21,263.75,Permian
3.75,263.75,Permian
4,263.75,Permian
4.75,263.75,Permian
3,263.65,Permian
4,263.65,Permian
4.83,263.65,Permian
5.79,263.65,Permian
3.88,263.55,Permian
4.46,263.55,Permian
4.5,263.55,Permian
4.75,263.45,Permian
3.75,263.35,Permian
4.21,263.35,Permian
3,263.25,Permian
4.5,263.25,Permian
4.63,263.15,Permian
4.13,263.15,Permian
3.79,263.05,Permian
4.46,263.05,Permian
5.67,263.05,Permian
4.92,262.95,Permian
4.46,262.95,Permian
4.75,262.84,Permian
4.38,262.84,Permian
4.5,262.84,Permian
4.13,262.74,Permian
2.88,262.74,Permian
4.08,262.64,Permian
4.25,262.64,Permian
4.46,262.64,Permian
4.33,262.54,Permian
4.58,262.54,Permian
4.38,262.44,Permian
4.54,262.44,Permian
3.79,262.44,Permian
4.21,262.34,Permian
3,262.34,Permian
2.75,262.34,Permian
4.04,262.24,Permian
3.92,262.24,Permian
3.79,262.24,Permian
3.71,262.24,Permian
4.08,262.14,Permian
3.88,262.14,Permian
3.54,262.14,Permian
3,262.04,Permian
2.5,262.04,Permian
1.58,262.04,Permian
3.42,261.94,Permian
3.29,261.94,Permian
2.83,261.94,Permian
4.29,261.84,Permian
5.17,261.84,Permian
2.75,261.84,Permian
5.38,261.74,Permian
5.88,261.74,Permian
4.58,261.64,Permian
6,261.54,Permian
4.58,261.44,Permian
5.54,261.44,Permian
5.17,261.34,Permian
5.75,261.34,Permian
4.33,261.24,Permian
5.58,261.14,Permian
3.83,261.14,Permian
4.21,261.03,Permian
4.63,261.03,Permian
3,261.03,Permian
3.71,261.03,Permian
3.79,261.03,Permian
4,261.03,Permian
2,261.03,Permian
1.5,261.03,Permian
3.29,260.93,Permian
1.42,260.93,Permian
0.5,260.93,Permian
0,260.93,Permian
-0.5,260.93,Permian
-1.5,260.93,Permian
-3.21,260.93,Permian
-3,260.93,Permian
0.08,260.93,Permian
1.5,260.83,Permian
1,260.83,Permian
0.25,260.83,Permian
-0.17,260.83,Permian
-0.37,260.83,Permian
-1.79,260.83,Permian
-2.42,260.83,Permian
-2.46,260.83,Permian
-2.58,260.83,Permian
-0.54,260.73,Permian
-1.42,260.73,Permian
-1.21,260.73,Permian
-1.58,260.73,Permian
-1.83,260.73,Permian
-1.96,260.73,Permian
-2.08,260.73,Permian
-2.21,260.73,Permian
-2.33,260.73,Permian
-3.04,260.73,Permian
-3.62,260.63,Permian
-0.63,260.63,Permian
-1.12,260.63,Permian
-1.5,260.63,Permian
-1.71,260.63,Permian
-2.12,260.63,Permian
-2.46,260.63,Permian
-2.62,260.63,Permian
-2.92,260.63,Permian
-1.21,260.53,Permian
-1.67,260.53,Permian
-1.79,260.53,Permian
-2.25,260.53,Permian
-2.37,260.53,Permian
-3.04,260.53,Permian
0.46,260.43,Permian
-0.5,260.43,Permian
-0.71,260.43,Permian
-1.25,260.43,Permian
-1.5,260.43,Permian
-1.58,260.43,Permian
-1.88,260.43,Permian
-1.96,260.43,Permian
-2.08,260.43,Permian
-3,260.43,Permian
3.75,260.33,Permian
4.17,260.33,Permian
4.25,260.33,Permian
4.46,260.33,Permian
1.92,260.33,Permian
1.29,260.33,Permian
1,260.33,Permian
0.75,260.33,Permian
0.5,260.33,Permian
0.29,260.33,Permian
0,260.33,Permian
-0.13,260.33,Permian
-2.46,260.33,Permian
3.58,260.23,Permian
3.88,260.23,Permian
4.5,260.23,Permian
2.42,260.23,Permian
4,260.13,Permian
4.04,260.13,Permian
4.25,260.13,Permian
4.33,260.13,Permian
4.42,260.03,Permian
4.79,260.03,Permian
4.92,260.03,Permian
4.88,260.03,Permian
4.79,259.93,Permian
5,259.93,Permian
5.21,259.83,Permian
5.17,259.73,Permian
5.17,259.63,Permian
4.54,259.53,Permian
4.29,259.53,Permian
4.79,259.53,Permian
3.79,259.43,Permian
5.5,259.43,Permian
4.25,259.43,Permian
5.54,259.32,Permian
4.79,259.32,Permian
4.92,259.32,Permian
5,259.32,Permian
4.25,259.22,Permian
2.5,259.22,Permian
2.38,259.22,Permian
2.29,259.22,Permian
2.58,259.12,Permian
1.88,259.12,Permian
1.58,259.12,Permian
2.5,259.02,Permian
1.13,259.02,Permian
0.88,259.02,Permian
0.08,259.02,Permian
0.42,258.92,Permian
0.33,258.92,Permian
0.17,258.92,Permian
2.71,258.82,Permian
2.5,258.82,Permian
1.5,258.82,Permian
1.21,258.82,Permian
2.71,258.72,Permian
2.33,258.72,Permian
0.75,258.72,Permian
5.75,258.62,Permian
5.67,258.62,Permian
4.67,258.62,Permian
2.63,258.62,Permian
5.63,258.52,Permian
5.46,258.52,Permian
5.33,258.52,Permian
5.25,258.52,Permian
5.13,258.52,Permian
4.58,258.52,Permian
4.42,258.52,Permian
5.79,258.42,Permian
5.46,258.42,Permian
5.25,258.42,Permian
4.83,258.42,Permian
4.29,258.42,Permian
5,258.32,Permian
4.92,258.32,Permian
4.75,258.32,Permian
4.58,258.32,Permian
4.5,258.32,Permian
3.88,258.32,Permian
3.71,258.32,Permian
5.13,258.22,Permian
4.79,258.22,Permian
4.71,258.22,Permian
4.29,258.22,Permian
4.04,258.22,Permian
3.96,258.22,Permian
3.46,258.22,Permian
2.46,258.22,Permian
2.13,258.22,Permian
0.58,258.22,Permian
3.88,258.12,Permian
0.79,258.12,Permian
4.25,258.02,Permian
4.08,258.02,Permian
3.71,258.02,Permian
3.54,258.02,Permian
4,257.92,Permian
4.17,257.82,Permian
3.79,257.82,Permian
4.25,257.72,Permian
3.42,257.72,Permian
3.92,257.61,Permian
3.88,257.51,Permian
3.46,257.51,Permian
3.38,257.51,Permian
3.79,257.41,Permian
3,257.41,Permian
3.17,257.31,Permian
0.88,257.31,Permian
3.29,257.21,Permian
3,257.21,Permian
3.13,257.11,Permian
2.38,257.11,Permian
1.08,257.01,Permian
2.58,257.01,Permian
2.54,256.91,Permian
3.17,256.81,Permian
2.71,256.81,Permian
3,256.71,Permian
2.92,256.71,Permian
3,256.61,Permian
0.83,256.61,Permian
2.25,256.51,Permian
2.79,256.51,Permian
1.67,256.41,Permian
2.13,256.41,Permian
2.83,256.41,Permian
1.58,256.31,Permian
2.46,256.21,Permian
3.46,256.21,Permian
2.96,256.21,Permian
2.83,256.11,Permian
2.17,256.01,Permian
2.42,256.01,Permian
2.75,256.01,Permian
2.21,255.91,Permian
3.21,255.91,Permian
0.96,255.8,Permian
2.25,255.7,Permian
2.42,255.7,Permian
2.58,255.6,Permian
2.88,255.6,Permian
3.13,255.6,Permian
3.04,255.5,Permian
3.42,255.5,Permian
3.54,255.4,Permian
3.29,255.4,Permian
4.13,255.3,Permian
4.21,255.3,Permian
4.83,255.2,Permian
5.29,255.2,Permian
2.88,255.1,Permian
4.58,255.1,Permian
4.88,255.1,Permian
5.08,255,Permian
5.13,254.9,Permian
5.25,254.9,Permian
3.83,254.8,Permian
4.83,254.8,Permian
5.04,254.7,Permian
5.83,254.7,Permian
4.21,254.7,Permian
4.42,254.6,Permian
4.75,254.5,Permian
4.08,254.5,Permian
4.38,254.4,Permian
3.96,254.4,Permian
3.54,254.3,Permian
3.71,254.3,Permian
4.25,254.3,Permian
0.83,254.2,Permian
4.5,254.2,Permian
2.29,254.09,Permian
2.67,254.09,Permian
4.08,254.09,Permian
2.25,253.99,Permian
3.42,253.99,Permian
3.08,253.89,Permian
4.17,253.89,Permian
2.29,253.79,Permian
2.67,253.79,Permian
2.88,253.79,Permian
1.71,253.69,Permian
3.08,253.59,Permian
3.29,253.59,Permian
3.54,253.59,Permian
2.71,253.49,Permian
2.96,253.49,Permian
3.92,253.49,Permian
3.29,253.39,Permian
2.29,253.29,Permian
3,253.29,Permian
3.17,253.19,Permian
3.33,253.19,Permian
4.21,253.09,Permian
4,253.09,Permian
4.5,252.99,Permian
4.83,252.99,Permian
3.79,252.89,Permian
3.54,252.79,Permian
3.92,252.69,Permian
3.71,252.69,Permian
4.13,252.59,Permian
3.63,252.49,Permian
3.75,252.39,Permian
3.71,252.39,Permian
3.46,252.28,Permian
3.79,252.28,Permian
2.71,252.18,Permian
2.58,252.18,Permian
3,252.18,Permian
3.08,252.18,Permian
3.38,252.18,Permian
3.96,252.18,Permian
3.88,252.18,Permian
3.71,252.18,Permian
2.79,252.18,Permian
2.5,252.08,Permian
2.83,252.08,Permian
3.25,252.08,Permian
3.33,252.08,Permian
3.54,252.08,Permian
3.79,252.08,Permian
4.13,252.08,Permian
4.21,252.08,Permian
4.29,252.08,Permian
1.08,251.98,Permian
2.42,251.98,Permian
3.04,251.98,Permian
3.13,251.98,Permian
3.21,251.98,Permian
3.42,251.98,Permian
3.63,251.98,Permian
3.71,251.98,Permian
3.83,251.98,Permian
3.92,251.98,Permian
4,251.98,Permian
4.08,251.98,Permian
4.29,251.98,Permian
4.33,251.98,Permian
4.42,251.98,Permian
4.71,251.98,Permian
4.79,251.98,Permian
-1,251.88,Permian
-1.46,251.88,Permian
-1.58,251.88,Permian
-0.79,251.88,Permian
-0.67,251.88,Permian
-0.58,251.88,Permian
-0.54,251.88,Permian
-0.37,251.88,Permian
-0.42,251.88,Permian
-0.21,251.88,Permian
-0.17,251.88,Permian
-0.08,251.88,Permian
0.04,251.88,Permian
0.08,251.88,Permian
0.17,251.88,Permian
0.25,251.88,Permian
0.29,251.88,Permian
0.38,251.88,Permian
0.46,251.88,Permian
0.54,251.88,Permian
0.63,251.88,Permian
0.71,251.88,Permian
0.79,251.88,Permian
0.88,251.88,Permian
0.92,251.88,Permian
1.04,251.88,Permian
1.13,251.88,Permian
1.21,251.88,Permian
1.29,251.88,Permian
