Depth comp r [rmcd],Grey
181.64,357.394753
181.65,357.364783
181.66,404.581718
181.67,408.162791
181.68,347.025929
181.69,384.333713
181.7,383.657684
181.71,392.004482
181.72,391.929141
181.73,387.296688
181.74,390.132415
181.75,375.369545
181.76,373.001538
181.77,370.415424
181.78,363.022324
181.79,359.196826
181.8,342.436711
181.81,330.050161
181.82,323.172363
181.83,343.893381
181.84,314.710251
181.85,330.508574
181.86,317.02643
181.87,298.877621
181.88,304.628088
181.89,316.323467
181.9,290.758301
181.91,291.040802
181.92,298.483849
181.93,291.270963
181.94,286.76614
181.95,286.753058
181.96,284.134728
181.97,274.961602
181.98,285.678175
181.99,299.480711
182,311.823549
182.01,326.073238
182.02,340.928136
182.03,361.671618
182.04,384.653967
182.05,407.436168
182.06,410.42146
182.07,423.098932
182.08,433.142716
182.09,406.692898
182.1,433.225168
182.11,462.562971
182.12,461.7074
182.13,468.09434
182.14,486.660137
182.15,484.448689
182.16,476.734099
182.17,394.753583
182.18,457.738881
182.19,470.071695
182.2,456.712969
182.21,436.517776
182.22,423.090844
182.23,413.121938
182.24,412.118117
182.25,407.412426
182.26,416.624388
182.27,389.928897
182.28,390.641457
182.29,371.800475
182.3,349.216557
182.31,347.173017
182.32,349.317428
182.33,332.574474
182.34,328.49119
182.35,334.469775
182.36,348.086664
182.37,334.78104
182.38,352.937419
182.39,344.233051
182.4,339.988458
182.41,335.987681
182.42,338.083442
182.43,340.945406
182.44,328.54809
182.45,337.295753
182.46,340.97446
182.47,343.344976
182.48,338.669831
182.49,352.557506
182.5,353.033404
182.51,364.471715
182.52,362.174749
182.53,365.447599
182.54,357.424184
182.55,368.8387
182.56,365.792089
182.57,370.619696
182.58,366.090386
182.59,369.549482
182.6,363.183114
182.61,362.412339
182.62,380.537155
182.63,385.370151
182.64,386.90796
182.65,386.506871
182.66,377.244848
182.67,376.002416
182.68,384.615711
182.69,393.05922
182.7,401.080011
182.71,406.747925
182.72,388.967657
182.73,393.105284
182.74,393.454246
182.75,395.607975
182.76,383.947543
182.77,388.634067
182.78,372.914399
182.79,378.356312
182.8,364.815933
182.81,374.238903
182.82,371.853943
182.83,366.950151
182.84,369.6323
182.85,364.374792
182.86,359.369111
182.87,349.343347
182.88,352.921566
182.89,350.176222
182.9,351.9378
182.91,338.626312
182.92,336.888175
182.93,339.869577
182.94,354.997434
182.95,360.108495
182.96,365.220178
182.97,355.741055
182.98,384.923264
182.99,398.648508
183,409.83076
183.01,404.547994
183.02,406.577266
183.03,417.457261
183.04,432.253084
183.05,451.121008
183.06,451.700279
183.07,458.816726
183.08,423.249426
183.09,420.319239
183.1,425.869169
183.11,429.338635
183.12,438.618075
183.13,436.195506
183.14,430.402325
183.15,385.610582
183.16,395.714677
183.17,410.564999
183.18,416.092247
183.19,423.528614
183.2,408.681616
183.21,419.687458
183.22,409.642983
183.23,374.247404
183.24,347.869093
183.25,339.28283
183.26,336.419391
183.27,337.390318
183.28,323.101528
183.29,299.575906
183.3,295.512803
183.31,303.674638
183.32,334.415163
183.33,328.244768
183.34,351.092408
183.35,340.028527
183.36,322.565338
183.37,309.398187
183.38,337.425145
183.39,359.052064
183.4,358.110973
183.41,367.005354
183.42,349.417066
183.43,353.098932
183.44,374.912916
183.45,371.376237
183.46,379.68009
183.47,387.483929
183.48,381.30899
183.49,382.583849
183.5,391.05581
183.51,395.789917
183.52,392.177292
183.53,391.935957
183.54,404.279752
183.55,399.718494
183.56,398.278394
183.57,424.979194
183.58,420.660764
183.59,413.596185
183.6,393.086456
183.61,377.122194
183.62,363.409067
183.63,337.175066
183.64,343.014402
183.65,328.875206
183.66,318.161513
183.67,314.008372
183.68,321.100106
183.69,307.552476
183.7,317.854271
183.71,315.190219
183.72,332.031624
183.73,332.610929
183.74,340.426659
183.75,350.386777
183.76,348.573495
183.77,365.234757
183.78,349.812724
183.79,381.354791
183.8,381.028199
183.81,390.825084
183.82,392.860196
183.83,407.842654
183.84,402.100369
183.85,402.824859
183.86,422.552589
183.87,425.217594
183.88,426.995584
183.89,428.811315
183.9,424.380796
183.91,401.893381
183.92,385.254796
183.93,410.609943
183.94,406.223109
183.95,415.065387
183.96,384.991267
183.97,385.194857
183.98,379.444235
183.99,368.52455
184,366.856774
184.01,342.186856
184.02,345.375824
184.03,341.678958
184.04,335.267216
184.05,329.711052
184.06,351.509826
184.07,319.577628
184.08,321.177211
184.09,310.21845
184.1,294.967685
184.11,283.431924
184.12,286.512422
184.13,283.162816
184.14,290.163142
184.15,284.556303
184.16,285.508103
184.17,294.222848
184.18,299.993149
184.19,314.625898
184.2,305.360976
184.21,320.159226
184.22,326.350201
184.23,329.766401
184.24,349.055886
184.25,361.065999
184.26,364.335228
184.27,364.099011
184.28,370.633612
184.29,371.465354
184.3,388.731219
184.31,391.142701
184.32,385.36222
184.33,381.599163
184.34,382.238304
184.35,371.557298
184.36,373.082142
184.37,369.244247
184.38,366.282547
184.39,365.514954
184.4,358.107043
184.41,343.45458
184.42,342.210313
184.43,337.718881
184.44,362.300266
184.45,360.731637
184.46,350.676274
184.47,346.903048
184.48,360.38589
184.49,366.010136
184.5,351.886345
184.51,363.926129
184.52,366.104226
184.53,371.033503
184.54,370.334804
184.55,369.785593
184.56,379.438653
184.57,391.872136
184.58,375.261587
184.59,365.047376
184.6,363.415185
184.61,370.017537
184.62,360.026656
184.63,362.832855
184.64,361.463768
184.65,358.242794
184.66,343.982646
184.67,339.852681
184.68,338.153341
184.69,336.763695
184.7,333.302783
184.71,334.806616
184.72,330.904032
184.73,338.511674
184.74,324.283643
184.75,327.846416
184.76,305.702902
184.77,316.038909
184.78,319.453651
184.79,319.941515
184.8,324.949182
184.81,317.208349
184.82,329.14324
184.83,330.060015
184.84,344.41999
184.85,332.325552
184.86,346.78608
184.87,369.318204
184.88,376.631044
184.89,385.726908
184.9,388.343034
184.91,389.368644
184.92,381.379457
184.93,387.821802
184.94,406.897899
184.95,394.815956
184.96,381.232793
184.97,356.816865
184.98,376.400396
184.99,379.37489
185,383.588833
185.01,371.65764
185.02,374.392983
185.03,364.703837
185.04,366.156435
185.05,344.959457
185.06,366.370557
185.07,359.93319
185.08,354.563082
185.09,342.036733
185.1,335.949187
185.11,334.99576
185.12,329.998155
185.13,315.769945
185.14,333.054896
185.15,342.800887
185.16,343.141103
185.17,341.651006
185.18,358.937322
185.19,368.130346
185.2,381.596771
185.21,386.784074
185.22,421.51952
185.23,430.325628
185.24,430.986705
185.25,447.419649
185.26,400.063449
185.27,426.946299
185.28,440.633607
185.29,427.12203
185.3,424.737874
185.31,416.121868
185.32,409.403341
185.33,411.067599
185.34,399.448399
185.35,380.092448
185.36,391.76191
185.37,382.085418
185.38,386.295364
185.39,377.388725
185.4,375.25458
185.41,376.607528
185.42,368.482124
185.43,351.946044
185.44,349.220841
185.45,347.835797
185.46,345.660192
185.47,348.386895
185.48,342.790321
185.49,356.446465
185.5,357.268733
185.51,366.998981
185.52,367.858632
185.53,373.50543
185.54,381.962497
185.55,388.948563
185.56,391.725746
185.57,404.717026
185.58,396.731487
185.59,406.419717
185.6,402.852905
185.61,400.591608
185.62,398.872303
185.63,397.42291
185.64,396.447556
185.65,380.777943
185.66,384.88181
185.67,381.245722
185.68,374.849245
185.69,384.810498
185.7,379.129031
185.71,382.068291
185.72,372.45557
185.73,382.050198
185.74,378.891132
185.75,377.519157
185.76,385.632888
185.77,372.817324
185.78,366.300701
185.79,370.117172
185.8,366.053078
185.81,367.450902
185.82,369.589726
185.83,365.117951
185.84,371.76232
185.85,377.748342
185.86,383.9132
185.87,396.432565
185.88,395.865235
185.89,400.959468
185.9,413.003384
185.91,408.652594
185.92,374.317235
185.93,390.699717
185.94,405.287007
185.95,401.629129
185.96,380.942527
185.97,372.383897
185.98,371.03588
185.99,374.866442
186,369.289709
186.01,366.504024
186.02,366.015074
186.03,374.225606
186.04,368.724355
186.05,366.040352
186.06,367.425281
186.07,355.797295
186.08,359.94207
186.09,354.662885
186.1,334.754157
186.11,326.404403
186.12,336.204921
186.13,336.19817
186.14,346.979897
186.15,348.775098
186.16,342.147078
186.17,344.382733
186.18,355.980489
186.19,358.577795
186.2,356.6414
186.21,334.115365
186.22,364.085444
186.23,377.057274
186.24,385.40537
186.25,387.371769
186.26,395.889912
186.27,403.575689
186.28,411.624222
186.29,407.104984
186.3,407.8422
186.31,410.955521
186.32,411.212052
186.33,413.666529
186.34,413.795338
186.35,399.564315
186.36,417.599085
186.37,413.233463
186.38,412.578071
186.39,416.004973
186.4,415.636277
186.41,409.193007
186.42,402.156108
186.43,391.889029
186.44,398.286385
186.45,386.260779
186.46,387.408323
186.47,380.762324
186.48,372.753927
186.49,377.762015
186.5,372.419538
186.51,359.160459
186.52,352.059536
186.53,341.513442
186.54,338.112492
186.55,334.67454
186.56,340.117945
186.57,339.323709
186.58,340.28482
186.59,351.120332
186.6,362.138605
186.61,410.844362
186.62,408.539919
186.63,455.007585
186.64,471.398144
186.65,471.16048
186.66,476.706415
186.67,474.058612
186.68,490.995202
186.69,487.577838
186.7,481.285009
186.71,471.682197
186.72,445.875466
186.73,425.338579
186.74,401.718333
186.75,398.136749
186.76,399.565149
186.77,398.643076
186.78,384.750264
186.79,372.798277
186.8,354.03664
186.81,364.061564
186.82,346.795308
186.83,333.972865
186.84,332.257944
186.85,334.078014
186.86,278.788761
186.87,266.570407
186.88,273.224733
186.89,279.002732
186.9,289.399661
186.91,293.897086
186.92,316.125442
186.93,310.469148
186.94,350.310338
186.95,370.496029
186.96,385.651782
186.97,372.587551
186.98,390.431821
186.99,411.030249
187,416.052198
187.01,417.472204
187.02,421.591949
187.03,411.49353
187.04,414.433078
187.05,419.177108
187.06,407.343303
187.07,410.272268
187.08,407.631986
187.09,387.891438
187.1,384.927208
187.11,389.401371
187.12,392.048242
187.13,398.577559
187.14,392.420037
187.15,366.672927
187.16,402.32471
187.17,396.608839
187.18,374.636414
187.19,366.832423
187.2,371.429689
187.21,365.009675
187.22,365.243645
187.23,377.747769
187.24,359.448856
187.25,357.109454
187.26,341.124671
187.27,324.799275
187.28,338.553825
187.29,334.98046
187.3,352.764235
187.31,332.185275
187.32,315.450345
187.33,311.532454
187.34,294.252195
187.35,292.761607
187.36,305.038813
187.37,343.761426
187.38,354.810413
187.39,344.92519
187.4,343.341601
187.41,356.249434
187.42,379.906791
187.43,399.614232
187.44,416.388383
187.45,432.224973
187.46,432.873746
187.47,447.313272
187.48,440.983144
187.49,429.714388
187.5,441.4316
187.51,452.416558
187.52,463.789451
187.53,482.544053
187.54,491.018
187.55,504.011158
187.56,463.075029
187.57,470.4632
187.58,470.321461
187.59,468.274313
187.6,446.999368
187.61,429.596139
187.62,418.142049
187.63,427.957617
187.64,424.5948
187.65,416.228174
187.66,423.6044
187.67,428.493513
187.68,420.578758
187.69,432.762477
187.7,410.9512
187.71,400.130865
187.72,411.816703
187.73,406.052278
187.74,394.341635
187.75,401.486296
187.76,395.668794
187.77,389.172031
187.78,408.161458
187.79,389.980814
187.8,407.37374
187.81,406.143797
187.82,405.587704
187.83,392.072435
187.84,386.070278
187.85,379.707427
187.86,376.542574
187.87,372.97527
187.88,353.297475
187.89,366.4724
187.9,364.648504
187.91,359.223791
187.92,363.47073
187.93,349.890248
187.94,339.832067
187.95,341.541268
187.96,340.716974
187.97,344.920122
187.98,347.301739
187.99,336.411562
188,331.239845
188.01,331.582852
188.02,334.180217
188.03,319.413487
188.04,314.842959
188.05,312.401539
188.06,312.292801
188.07,341.724362
188.08,348.074941
188.09,319.445605
188.1,317.367769
188.11,325.764157
188.12,333.255252
188.13,331.955657
188.14,329.259178
188.15,341.13593
188.16,353.924313
188.17,356.959879
188.18,361.562452
188.19,359.132956
188.2,378.727254
188.21,375.66287
188.22,384.552084
188.23,370.818842
188.24,374.765585
188.25,371.40227
188.26,371.412922
188.27,371.346054
188.28,376.104102
188.29,361.00644
188.3,356.548132
188.31,352.235854
188.32,346.87913
188.33,349.999965
188.34,353.94398
188.35,340.878957
188.36,337.117761
188.37,331.517183
188.38,321.599037
188.39,320.19286
188.4,317.380422
188.41,320.00633
188.42,327.215426
188.43,290.493092
188.44,295.151026
188.45,318.380378
188.46,345.432538
188.47,299.672417
188.48,283.698322
188.49,281.773713
188.5,291.685965
188.51,286.636261
188.52,276.997146
188.53,280.909376
188.54,293.808955
188.55,313.478757
188.56,318.887896
188.57,334.417514
188.58,359.791838
188.59,392.598487
188.6,399.69887
188.61,386.658807
188.62,397.335803
188.63,398.852539
188.64,417.609113
188.65,416.601194
188.66,446.743075
188.67,451.646939
188.68,444.994957
188.69,441.53559
188.7,455.601113
188.71,454.306641
188.72,450.507001
188.73,467.663165
188.74,467.379687
188.75,450.205846
188.76,434.452173
188.77,430.847478
188.78,430.966745
188.79,406.165583
188.8,416.506504
188.81,398.156574
188.82,371.787113
188.83,358.152779
188.84,339.69513
188.85,340.731217
188.86,325.60832
188.87,328.348657
188.88,307.132383
188.89,331.538696
188.9,336.804174
188.91,301.956817
188.92,288.959471
188.93,276.071652
188.94,266.894809
188.95,256.177281
188.96,251.752017
188.97,263.452939
188.98,260.413078
188.99,257.396826
189,266.420452
189.01,265.410681
189.02,273.437409
189.03,275.844587
189.04,276.770226
189.05,298.99104
189.06,342.321486
189.07,343.309796
189.08,376.040023
189.09,365.617908
189.1,351.956748
189.11,361.867578
189.12,374.892892
189.13,369.585735
189.14,359.692561
189.15,343.871602
189.16,354.396413
189.17,348.682792
189.18,351.145297
189.19,357.424492
189.2,341.423451
189.21,360.121644
189.22,346.84492
189.23,326.905319
189.24,312.075056
189.25,316.964135
189.26,306.868183
189.27,284.364438
189.28,277.519759
189.29,279.058644
189.3,266.844528
189.31,262.252579
189.32,263.881475
189.33,267.158637
189.34,272.519023
189.35,291.881417
189.36,301.204635
189.37,327.948361
189.38,346.577234
189.39,355.317741
189.4,352.558886
189.41,385.87279
189.42,394.777683
189.43,416.278364
189.44,406.944021
189.45,422.653954
189.46,422.843688
189.47,419.431907
189.48,420.888223
189.49,398.090297
189.5,374.929736
189.51,378.160662
189.52,377.300726
189.53,359.904422
189.54,356.060768
189.55,365.596968
189.56,363.065599
189.57,357.632238
189.58,355.593904
189.59,346.125966
189.6,339.275727
189.61,332.149704
189.62,344.784088
189.63,335.261827
189.64,318.101586
189.65,316.948415
189.66,312.538973
189.67,324.458471
189.68,331.740583
189.69,331.853808
189.7,351.136976
189.71,364.914159
189.72,377.656462
189.73,374.747767
189.74,374.977412
189.75,383.214296
189.76,364.276346
189.77,354.899897
189.78,352.903437
189.79,332.108338
189.8,306.310232
189.81,310.939313
189.82,362.441431
189.83,291.936517
189.84,291.917436
189.85,279.722217
189.86,274.491487
189.87,284.73848
189.88,294.415244
189.89,314.883337
189.9,324.03007
189.91,347.437939
189.92,356.489196
189.93,353.364806
189.94,379.143785
189.95,404.96874
189.96,397.409299
189.97,415.123605
189.98,450.657538
189.99,465.452511
190,452.861539
190.01,417.492676
190.02,418.65878
190.03,414.798075
190.04,414.377627
190.05,403.32993
